"cellType","protein","gene_name","r","pval","FDR"
"naive_B-cells","Claudin-7","CLDN7",0.0740970792169191,0.42923882957965,0.970549131629454
"naive_B-cells","E-Cadherin","CDH1",0.0372220042257204,0.691596639211657,0.970549131629454
"naive_B-cells","EGFR","EGFR",0.127846521814816,0.171419575807763,0.970549131629454
"naive_B-cells","EGFR_pY1068","EGFR",-0.070989878634879,0.448893929372335,0.970549131629454
"naive_B-cells","EGFR_pY1173","EGFR",-0.0330980686571424,0.724303426330707,0.970549131629454
"naive_B-cells","HER2","ERBB2",2.24466829951795e-05,0.999809193894055,0.999809193894055
"naive_B-cells","HER2_pY1248","ERBB2",0.02365426966134,0.801009733953864,0.970549131629454
"naive_B-cells","HER3","ERBB3",0.00675327851398597,0.942643168163299,0.992255966487684
"naive_B-cells","HER3_pY1289","ERBB3",-0.0321964496329775,0.731523240977203,0.970549131629454
"naive_B-cells","Heregulin","NRG1",-0.0642325353670438,0.493330397166975,0.970549131629454
"naive_B-cells","N-Cadherin","CDH2",-0.054849492246512,0.558688927107879,0.970549131629454
"naive_B-cells","Notch1","NOTCH1",-0.0343813113836863,0.71406944591897,0.970549131629454
"naive_B-cells","P-Cadherin","CDH3",-0.0585017348434295,0.53276289751463,0.970549131629454
"naive_B-cells","VEGFR2","KDR",0.0158876591181501,0.865582007862867,0.970549131629454
"Neurons","ACVRL1","ACVRL1",-0.177122674484459,0.0571609470158003,0.163316991473715
"Neurons","c-Kit","KIT",-0.0171456120171586,0.855051099081385,0.855051099081385
"Neurons","c-Met_pY1235","MET",-0.21312136527251,0.0216196188378191,0.137170904944074
"Neurons","CD20","MS4A1",-0.118465588560296,0.20531231736218,0.363687924128796
"Neurons","CD31","PECAM1",-0.196728295504227,0.0342927262360185,0.137170904944074
"Neurons","CD49b","ITGA2",0.0352270686271516,0.70735196363708,0.79356582626648
"Neurons","Claudin-7","CLDN7",0.105146018981387,0.261305797634823,0.402008919438189
"Neurons","E-Cadherin","CDH1",0.135782984447428,0.146132191886139,0.316998099305297
"Neurons","EGFR","EGFR",0.0294216921912961,0.753887534953156,0.79356582626648
"Neurons","EGFR_pY1068","EGFR",0.0634402077860857,0.498688779280544,0.664918372374059
"Neurons","EGFR_pY1173","EGFR",-0.131783395831583,0.158499049652648,0.316998099305297
"Neurons","HER2","ERBB2",0.24815134543429,0.00723401801583144,0.137170904944074
"Neurons","HER2_pY1248","ERBB2",0.149416125203878,0.109413864424941,0.273534661062353
"Neurons","HER3","ERBB3",0.202100594226412,0.0295837103121953,0.137170904944074
"Neurons","HER3_pY1289","ERBB3",-0.0718742647146996,0.443248885526174,0.633212693608821
"Neurons","Heregulin","NRG1",-0.056716788075866,0.545358284703922,0.681697855879902
"Neurons","N-Cadherin","CDH2",-0.177431430525565,0.0567219472397175,0.163316991473715
"Neurons","Notch1","NOTCH1",-0.11518930971927,0.218212754477278,0.363687924128796
"Neurons","P-Cadherin","CDH3",-0.0308491694365779,0.742355418335804,0.79356582626648
"Neurons","VEGFR2","KDR",0.218040614658204,0.0187078576434597,0.137170904944074
"Neutrophils","ACVRL1","ACVRL1",0.0420346240694225,0.654137328839767,0.916500169501096
"Neutrophils","c-Kit","KIT",0.118730581598273,0.204293336388201,0.916500169501096
"Neutrophils","c-Met_pY1235","MET",-0.100070330271044,0.285158073480739,0.916500169501096
"Neutrophils","CD20","MS4A1",-0.0530179299516009,0.571914348769483,0.916500169501096
"Neutrophils","CD31","PECAM1",0.0305884606790452,0.744457428618265,0.916500169501096
"Neutrophils","CD49b","ITGA2",-0.0118313175228885,0.899691080501782,0.947043242633454
"Neutrophils","Claudin-7","CLDN7",0.0466473438325531,0.61902180234991,0.916500169501096
"Neutrophils","E-Cadherin","CDH1",0.00482288691972608,0.95902125599995,0.95902125599995
"Neutrophils","EGFR","EGFR",0.0965651405886565,0.302453004068667,0.916500169501096
"Neutrophils","EGFR_pY1068","EGFR",0.088008079612023,0.347507293900724,0.916500169501096
"Neutrophils","EGFR_pY1173","EGFR",-0.0274233664063477,0.770122225029723,0.916500169501096
"Neutrophils","HER2","ERBB2",-0.0324846254711625,0.729213053902441,0.916500169501096
"Neutrophils","HER2_pY1248","ERBB2",-0.0217483109402694,0.816749920682624,0.916500169501096
"Neutrophils","HER3","ERBB3",-0.0207709525257146,0.824850152550986,0.916500169501096
"Neutrophils","HER3_pY1289","ERBB3",0.0313754334969223,0.738118107988821,0.916500169501096
"Neutrophils","Heregulin","NRG1",-0.0325360360006783,0.72880117103692,0.916500169501096
"Neutrophils","N-Cadherin","CDH2",0.270689208457295,0.00329366015293146,0.0658732030586292
"Neutrophils","Notch1","NOTCH1",0.122353391664992,0.190725076729934,0.916500169501096
"Neutrophils","P-Cadherin","CDH3",0.0744253920532288,0.427191273891551,0.916500169501096
"Neutrophils","VEGFR2","KDR",-0.057577623531905,0.539265674851616,0.916500169501096
"NK_cells","ACVRL1","ACVRL1",0.0866891275503383,0.35480854172135,0.984311373809553
"NK_cells","c-Kit","KIT",0.136073343837121,0.145263598885622,0.890388762178787
"NK_cells","c-Met_pY1235","MET",0.0167855272918007,0.858063018550714,0.984311373809553
"NK_cells","CD20","MS4A1",-0.0171980623583768,0.854612552305519,0.984311373809553
"NK_cells","CD31","PECAM1",0.0386553600859892,0.680356806252653,0.984311373809553
"NK_cells","CD49b","ITGA2",0.00184574811541835,0.984311373809553,0.984311373809553
"NK_cells","Claudin-7","CLDN7",0.059867137127171,0.523227054478142,0.984311373809553
"NK_cells","E-Cadherin","CDH1",-0.00805212106777052,0.931636384997396,0.984311373809553
"NK_cells","EGFR","EGFR",-0.00547533083119003,0.953483451803325,0.984311373809553
"NK_cells","EGFR_pY1068","EGFR",-0.00636848992935171,0.945906153161261,0.984311373809553
"NK_cells","EGFR_pY1173","EGFR",-0.0463075300789583,0.621580907244837,0.984311373809553
"NK_cells","HER2","ERBB2",-0.0711430656263153,0.447913262554185,0.984311373809553
"NK_cells","HER2_pY1248","ERBB2",0.0114892388356539,0.902576832419178,0.984311373809553
"NK_cells","HER3","ERBB3",0.0318684332659658,0.734155738095397,0.984311373809553
"NK_cells","HER3_pY1289","ERBB3",-0.114107213129621,0.222597190544697,0.890388762178787
"NK_cells","Heregulin","NRG1",-0.0190817840299628,0.83889279778826,0.984311373809553
"NK_cells","N-Cadherin","CDH2",0.140987477946322,0.131148581261593,0.890388762178787
"NK_cells","Notch1","NOTCH1",0.124234451336943,0.183943922281832,0.890388762178787
"NK_cells","P-Cadherin","CDH3",-0.0741834709115333,0.428699494188634,0.984311373809553
"NK_cells","VEGFR2","KDR",-0.216173243778587,0.0197706537027711,0.395413074055422
"NKT","ACVRL1","ACVRL1",0.0131045926853533,0.888961611615707,0.950431369336893
"NKT","c-Kit","KIT",-0.126434402837473,0.176238712336952,0.587462374456506
"NKT","c-Met_pY1235","MET",-0.0225320502065217,0.810268264340677,0.950431369336893
"NKT","CD20","MS4A1",0.018829957288188,0.840990777530994,0.950431369336893
"NKT","CD31","PECAM1",-0.0781770230406476,0.404195639580798,0.734901162874178
"NKT","CD49b","ITGA2",0.0949823612120126,0.310483617854486,0.68996359523219
"NKT","Claudin-7","CLDN7",-0.132630339412749,0.155817118387482,0.587462374456506
"NKT","E-Cadherin","CDH1",-0.161230967113302,0.0838026277356649,0.587462374456506
"NKT","EGFR","EGFR",0.0786173580146105,0.401545399188467,0.734901162874178
"NKT","EGFR_pY1068","EGFR",-0.11389467735128,0.223465602897958,0.638473151137022
"NKT","EGFR_pY1173","EGFR",0.00812792838535197,0.930994348930777,0.950431369336893
"NKT","HER2","ERBB2",-0.0413451652594583,0.659454011068383,0.942077158669119
"NKT","HER2_pY1248","ERBB2",-0.0538603771476868,0.565812950621431,0.87048146249451
"NKT","HER3","ERBB3",-0.0660688277248328,0.48102976192765,0.801716269879417
"NKT","HER3_pY1289","ERBB3",0.135985813970187,0.145525027511908,0.587462374456506
"NKT","Heregulin","NRG1",-0.00813170390400844,0.930962374028171,0.950431369336893
"NKT","N-Cadherin","CDH2",0.0989957641618481,0.2903884524404,0.68996359523219
"NKT","Notch1","NOTCH1",-0.00583502569226141,0.950431369336893,0.950431369336893
"NKT","P-Cadherin","CDH3",0.14137351259198,0.130085867830181,0.587462374456506
"NKT","VEGFR2","KDR",0.158361383321732,0.0895332993785244,0.587462374456506
"Osteoblast","ACVRL1","ACVRL1",-0.201080315819708,0.030433222253276,0.470829586041203
"Osteoblast","c-Kit","KIT",-0.143093783998732,0.125430153165632,0.470829586041203
"Osteoblast","c-Met_pY1235","MET",-0.0993410079984684,0.288701101047088,0.498305618791443
"Osteoblast","CD20","MS4A1",-0.0963672586918268,0.303449479708518,0.498305618791443
"Osteoblast","CD31","PECAM1",-0.145467385392939,0.119217991720782,0.470829586041203
"Osteoblast","CD49b","ITGA2",0.0749178033077336,0.424130853709241,0.565507804945655
"Osteoblast","Claudin-7","CLDN7",0.0924506719020542,0.323614834976716,0.498305618791443
"Osteoblast","E-Cadherin","CDH1",-0.013703547010093,0.883921234183403,0.883921234183403
"Osteoblast","EGFR","EGFR",-0.111622155664766,0.2329007355802,0.498305618791443
"Osteoblast","EGFR_pY1068","EGFR",-0.0638167642515389,0.496138389065296,0.614145252415894
"Osteoblast","EGFR_pY1173","EGFR",-0.0826156177477805,0.377955461508741,0.539936373583916
"Osteoblast","HER2","ERBB2",0.0466019035604735,0.619363745758623,0.688181939731804
"Osteoblast","HER2_pY1248","ERBB2",-0.0923966910134944,0.323898652214438,0.498305618791443
"Osteoblast","HER3","ERBB3",0.131626983373743,0.158998095219524,0.470829586041203
"Osteoblast","HER3_pY1289","ERBB3",0.0600403638193033,0.52202346455351,0.614145252415894
"Osteoblast","Heregulin","NRG1",-0.0179067437557065,0.848691537182299,0.883921234183403
"Osteoblast","N-Cadherin","CDH2",-0.12983779766499,0.164790355114421,0.470829586041203
"Osteoblast","Notch1","NOTCH1",-0.138461696715295,0.138266409380028,0.470829586041203
"Osteoblast","P-Cadherin","CDH3",-0.106827279608739,0.253714179328674,0.498305618791443
"Osteoblast","VEGFR2","KDR",0.148459342064798,0.111729631327154,0.470829586041203
"pDC","ACVRL1","ACVRL1",-0.0406729187531692,0.664654362518133,0.830817953147667
"pDC","c-Kit","KIT",-0.0318465157832101,0.734331747309513,0.858580267940517
"pDC","c-Met_pY1235","MET",0.0690026226589231,0.46172431535666,0.637308168996741
"pDC","CD20","MS4A1",0.171429094778743,0.0657684533284918,0.389315827215642
"pDC","CD31","PECAM1",0.140217223636136,0.133288845816846,0.454688073291201
"pDC","CD49b","ITGA2",-0.0910377065127997,0.33109652142986,0.524876892751802
"pDC","Claudin-7","CLDN7",-0.00142661873870497,0.987873610204047,0.987873610204047
"pDC","E-Cadherin","CDH1",-0.104343005931673,0.264985886431883,0.524876892751802
"pDC","EGFR","EGFR",-0.139111969219589,0.13640642198736,0.454688073291201
"pDC","EGFR_pY1068","EGFR",-0.0218810510192928,0.815651254543492,0.858580267940517
"pDC","EGFR_pY1173","EGFR",0.0665278155153774,0.477981126747556,0.637308168996741
"pDC","HER2","ERBB2",-0.174369394984581,0.0612002452663065,0.389315827215642
"pDC","HER2_pY1248","ERBB2",-0.117593610462439,0.208691066876015,0.521727667190038
"pDC","HER3","ERBB3",-0.0891670695127216,0.341169980288671,0.524876892751802
"pDC","HER3_pY1289","ERBB3",-0.131054558010585,0.160834467317813,0.459527049479466
"pDC","Heregulin","NRG1",0.0940796944174668,0.315125135145222,0.524876892751802
"pDC","N-Cadherin","CDH2",0.0262830307049207,0.779431732391035,0.858580267940517
"pDC","Notch1","NOTCH1",-0.10347178060586,0.269018261555093,0.524876892751802
"pDC","P-Cadherin","CDH3",-0.164375638244522,0.0778631654431285,0.389315827215642
"pDC","VEGFR2","KDR",-0.255609769027665,0.00561683925478961,0.112336785095792
"Pericytes","ACVRL1","ACVRL1",0.00609140891687306,0.948256341994349,0.959319146519391
"Pericytes","c-Kit","KIT",-0.0451196679065281,0.630561963826233,0.959319146519391
"Pericytes","c-Met_pY1235","MET",-0.00782629857452515,0.933549205420627,0.959319146519391
"Pericytes","CD20","MS4A1",-0.100428139308605,0.283430501195691,0.959319146519391
"Pericytes","CD31","PECAM1",-0.0335219488564642,0.720917457437143,0.959319146519391
"Pericytes","CD49b","ITGA2",0.00478779733862964,0.959319146519391,0.959319146519391
"Pericytes","Claudin-7","CLDN7",0.0591860680718729,0.527972751441254,0.959319146519391
"Pericytes","E-Cadherin","CDH1",0.111295337664879,0.23428022703553,0.959319146519391
"Pericytes","EGFR","EGFR",-0.0594803251143282,0.525919712188942,0.959319146519391
"Pericytes","EGFR_pY1068","EGFR",0.0624826998505182,0.505204761487244,0.959319146519391
"Pericytes","EGFR_pY1173","EGFR",-0.0568005162645799,0.544764217243415,0.959319146519391
"Pericytes","HER2","ERBB2",0.0581121909855885,0.535499255919947,0.959319146519391
"Pericytes","HER2_pY1248","ERBB2",0.030199610735939,0.747596088620281,0.959319146519391
"Pericytes","HER3","ERBB3",0.0485084929541138,0.605087016339728,0.959319146519391
"Pericytes","HER3_pY1289","ERBB3",0.0149139890780649,0.873749352563497,0.959319146519391
"Pericytes","Heregulin","NRG1",-0.0623201450124261,0.506315348609162,0.959319146519391
"Pericytes","N-Cadherin","CDH2",-0.132692388363927,0.155621978435813,0.959319146519391
"Pericytes","Notch1","NOTCH1",0.00982933785139622,0.916597003241381,0.959319146519391
"Pericytes","P-Cadherin","CDH3",-0.0722494487514362,0.44086623074813,0.959319146519391
"Pericytes","VEGFR2","KDR",0.0520994272138797,0.578601530338217,0.959319146519391
"Plasma_cells","ACVRL1","ACVRL1",0.0671074924724958,0.474145808180613,0.771985161120797
"Plasma_cells","c-Kit","KIT",0.217080223774952,0.0192481285102646,0.243812407295152
"Plasma_cells","c-Met_pY1235","MET",0.0155157554214459,0.868699989267095,0.933570683883587
"Plasma_cells","CD20","MS4A1",0.0527298907176569,0.574007520312036,0.820010743302908
"Plasma_cells","CD31","PECAM1",0.183402492343221,0.0487624814590304,0.243812407295152
"Plasma_cells","CD49b","ITGA2",-0.184210611038485,0.047760050687804,0.243812407295152
"Plasma_cells","Claudin-7","CLDN7",-0.00619214520268674,0.947401848831656,0.947401848831656
"Plasma_cells","E-Cadherin","CDH1",-0.0133504443330809,0.886892149689408,0.933570683883587
"Plasma_cells","EGFR","EGFR",-0.138891241751556,0.137035624660881,0.456785415536269
"Plasma_cells","EGFR_pY1068","EGFR",0.0642290177889199,0.493354118542411,0.771985161120797
"Plasma_cells","EGFR_pY1173","EGFR",-0.12567509474501,0.178870847055487,0.511059563015678
"Plasma_cells","HER2","ERBB2",-0.0978869804153237,0.295851752721513,0.591703505443026
"Plasma_cells","HER2_pY1248","ERBB2",0.0288955074867891,0.758152261116922,0.891943836608144
"Plasma_cells","HER3","ERBB3",-0.118471031987035,0.205291349082557,0.513228372706392
"Plasma_cells","HER3_pY1289","ERBB3",-0.0629836290547992,0.501790354728518,0.771985161120797
"Plasma_cells","Heregulin","NRG1",-0.0391000977639671,0.676883396674535,0.891943836608144
"Plasma_cells","N-Cadherin","CDH2",0.162687685619894,0.0810077570576416,0.324031028230566
"Plasma_cells","Notch1","NOTCH1",0.0297898406002883,0.750908082312156,0.891943836608144
"Plasma_cells","P-Cadherin","CDH3",-0.106655234282732,0.254484004349515,0.565520009665589
"Plasma_cells","VEGFR2","KDR",-0.202487894046672,0.029266546074171,0.243812407295152
"Platelets","ACVRL1","ACVRL1",0.0613422079536791,0.51302333475874,0.641279168448425
"Platelets","c-Kit","KIT",-0.0808759421701972,0.388114269294154,0.600617603863098
"Platelets","c-Met_pY1235","MET",0.140072414547457,0.133694181165602,0.381983374758864
"Platelets","CD20","MS4A1",0.0739373849766706,0.430236809876713,0.600617603863098
"Platelets","CD31","PECAM1",0.0512891458720057,0.58453073406907,0.687683216551847
"Platelets","CD49b","ITGA2",-0.037529226278196,0.68918176570478,0.715537083223769
"Platelets","Claudin-7","CLDN7",-0.192382528709091,0.0385505635968795,0.339022407427753
"Platelets","E-Cadherin","CDH1",-0.18641147377757,0.0451163296489764,0.339022407427753
"Platelets","EGFR","EGFR",0.0707451364662548,0.450463202897323,0.600617603863098
"Platelets","EGFR_pY1068","EGFR",-0.0777786536040343,0.406602177866492,0.600617603863098
"Platelets","EGFR_pY1173","EGFR",0.0937993129152135,0.316575968511413,0.57559267002075
"Platelets","HER2","ERBB2",-0.181760234052592,0.0508533611141629,0.339022407427753
"Platelets","HER2_pY1248","ERBB2",-0.140090933098735,0.133642293445984,0.381983374758864
"Platelets","HER3","ERBB3",-0.140786130244116,0.131705500087456,0.381983374758864
"Platelets","HER3_pY1289","ERBB3",0.111304776127672,0.234240307567204,0.57559267002075
"Platelets","Heregulin","NRG1",0.0341968989637649,0.715537083223769,0.715537083223769
"Platelets","N-Cadherin","CDH2",0.100413972277238,0.283498769114666,0.57559267002075
"Platelets","Notch1","NOTCH1",0.098072054719908,0.294935148293288,0.57559267002075
"Platelets","P-Cadherin","CDH3",0.151143108030803,0.105328907953027,0.381983374758864
"Platelets","VEGFR2","KDR",-0.0420021300660285,0.654387516837707,0.715537083223769
"Preadipocytes","ACVRL1","ACVRL1",0.0296279856859155,0.752217537748019,0.987402527142149
"Preadipocytes","c-Kit","KIT",0.0668176662770813,0.476061297141657,0.987402527142149
"Preadipocytes","c-Met_pY1235","MET",-0.0995534885234634,0.287665867643933,0.987402527142149
"Preadipocytes","CD20","MS4A1",-0.00243154275454841,0.979333159835293,0.987402527142149
"Preadipocytes","CD31","PECAM1",-0.0386655322442061,0.680277286343428,0.987402527142149
"Preadipocytes","CD49b","ITGA2",0.0276454010772838,0.768313321454516,0.987402527142149
"Preadipocytes","Claudin-7","CLDN7",0.0694055623897568,0.459106588210195,0.987402527142149
"Preadipocytes","E-Cadherin","CDH1",0.041152191034363,0.660945169940872,0.987402527142149
"Preadipocytes","EGFR","EGFR",0.156561182353488,0.0932844821371628,0.987402527142149
"Preadipocytes","EGFR_pY1068","EGFR",0.0339544236070302,0.717468390777649,0.987402527142149
"Preadipocytes","EGFR_pY1173","EGFR",0.011207058425972,0.904958244725632,0.987402527142149
"Preadipocytes","HER2","ERBB2",-0.0744635395078826,0.426953728201016,0.987402527142149
"Preadipocytes","HER2_pY1248","ERBB2",0.0171017504209545,0.855417867739699,0.987402527142149
"Preadipocytes","HER3","ERBB3",0.0154030503884618,0.86964529057639,0.987402527142149
"Preadipocytes","HER3_pY1289","ERBB3",-0.0329740006690829,0.725295496587264,0.987402527142149
"Preadipocytes","Heregulin","NRG1",0.00148204413870354,0.987402527142149,0.987402527142149
"Preadipocytes","N-Cadherin","CDH2",0.0569138720663879,0.543960441969394,0.987402527142149
"Preadipocytes","Notch1","NOTCH1",0.0861279282199356,0.357943909572002,0.987402527142149
"Preadipocytes","P-Cadherin","CDH3",0.0726365667445156,0.438415398625106,0.987402527142149
"Preadipocytes","VEGFR2","KDR",-0.00759590812281297,0.935501108737441,0.987402527142149
"pro_B-cells","ACVRL1","ACVRL1",0.111044534499858,0.23534272814162,0.976770005293687
"pro_B-cells","c-Kit","KIT",-0.0894817866225741,0.339461804714955,0.976770005293687
"pro_B-cells","c-Met_pY1235","MET",0.0737859891787323,0.431184156755963,0.976770005293687
"pro_B-cells","CD20","MS4A1",-0.00325321044948079,0.972351825193485,0.976770005293687
"pro_B-cells","CD31","PECAM1",-0.0344820297689153,0.713268323625422,0.976770005293687
"pro_B-cells","CD49b","ITGA2",-0.0354388270717467,0.705673547402534,0.976770005293687
"pro_B-cells","Claudin-7","CLDN7",-0.00273318840099322,0.976770005293687,0.976770005293687
"pro_B-cells","E-Cadherin","CDH1",-0.0761022418154356,0.416821398085524,0.976770005293687
"pro_B-cells","EGFR","EGFR",0.068624246294396,0.464189933857464,0.976770005293687
"pro_B-cells","EGFR_pY1068","EGFR",-0.0459131559878948,0.624556570880792,0.976770005293687
"pro_B-cells","EGFR_pY1173","EGFR",0.027330102777777,0.770882407235501,0.976770005293687
"pro_B-cells","HER2","ERBB2",-0.175236935310052,0.059903057952888,0.976770005293687
"pro_B-cells","HER2_pY1248","ERBB2",-0.0765798081375153,0.413895088056895,0.976770005293687
"pro_B-cells","HER3","ERBB3",0.0103926213885221,0.911836201847114,0.976770005293687
"pro_B-cells","HER3_pY1289","ERBB3",0.0252731561468194,0.787702370712031,0.976770005293687
"pro_B-cells","Heregulin","NRG1",0.00877316342389326,0.92553148510592,0.976770005293687
"pro_B-cells","N-Cadherin","CDH2",0.0895752121439165,0.338955767006053,0.976770005293687
"pro_B-cells","Notch1","NOTCH1",-0.0471058979806848,0.615575690860495,0.976770005293687
"pro_B-cells","P-Cadherin","CDH3",0.00434352316589287,0.963091251707248,0.976770005293687
"pro_B-cells","VEGFR2","KDR",-0.105566253964178,0.259393887078292,0.976770005293687
"Sebocytes","ACVRL1","ACVRL1",0.0479524312115569,0.609235820813051,0.879068563739474
"Sebocytes","c-Kit","KIT",0.0564766106679375,0.547064147412287,0.879068563739474
"Sebocytes","c-Met_pY1235","MET",-0.0663960941814779,0.47885496282237,0.879068563739474
"Sebocytes","CD20","MS4A1",-0.0393428019321151,0.67499072327097,0.879068563739474
"Sebocytes","CD31","PECAM1",0.0661932959643924,0.480202002474866,0.879068563739474
"Sebocytes","CD49b","ITGA2",-0.0915606437930843,0.328314787312427,0.879068563739474
"Sebocytes","Claudin-7","CLDN7",-0.168789657837649,0.0701019081950254,0.879068563739474
"Sebocytes","E-Cadherin","CDH1",-0.0705753203079936,0.451553854229213,0.879068563739474
"Sebocytes","EGFR","EGFR",-0.088231886489974,0.346277804871574,0.879068563739474
"Sebocytes","EGFR_pY1068","EGFR",-0.0323786118438572,0.730062640745314,0.879068563739474
"Sebocytes","EGFR_pY1173","EGFR",-0.00545289665759601,0.953673832993601,0.953673832993601
"Sebocytes","HER2","ERBB2",0.0735481419069171,0.432674874672469,0.879068563739474
"Sebocytes","HER2_pY1248","ERBB2",0.107429788061452,0.251030844994569,0.879068563739474
"Sebocytes","HER3","ERBB3",0.00913216157162875,0.922493520718135,0.953673832993601
"Sebocytes","HER3_pY1289","ERBB3",-0.0435891060289452,0.642213794227239,0.879068563739474
"Sebocytes","Heregulin","NRG1",-0.0205312559619545,0.826839578004909,0.918710642227677
"Sebocytes","N-Cadherin","CDH2",-0.0595177068920063,0.525659187120959,0.879068563739474
"Sebocytes","Notch1","NOTCH1",0.117937444556655,0.207354057869438,0.879068563739474
"Sebocytes","P-Cadherin","CDH3",-0.0302476287734906,0.747208279178553,0.879068563739474
"Sebocytes","VEGFR2","KDR",0.0403138542195579,0.667438566217426,0.879068563739474
"Skeletal_muscle","ACVRL1","ACVRL1",-0.0556188511235592,0.553177582453394,0.856118349487587
"Skeletal_muscle","c-Kit","KIT",0.149266117656664,0.109774442081412,0.856024905549355
"Skeletal_muscle","c-Met_pY1235","MET",-0.101102570526852,0.280193269880666,0.856118349487587
"Skeletal_muscle","CD20","MS4A1",0.0807710423783324,0.388732031684578,0.856118349487587
"Skeletal_muscle","CD31","PECAM1",-0.032508831862624,0.72901911129408,0.856118349487587
"Skeletal_muscle","CD49b","ITGA2",-0.15809716434964,0.0900762399403963,0.856024905549355
"Skeletal_muscle","Claudin-7","CLDN7",-0.141989520990314,0.128403735832403,0.856024905549355
"Skeletal_muscle","E-Cadherin","CDH1",-0.0226957130897448,0.80891634784886,0.856118349487587
"Skeletal_muscle","EGFR","EGFR",0.0651466897575913,0.487186129740157,0.856118349487587
"Skeletal_muscle","EGFR_pY1068","EGFR",0.112628861304759,0.228687218333464,0.856118349487587
"Skeletal_muscle","EGFR_pY1173","EGFR",0.0221637702143768,0.813312432013207,0.856118349487587
"Skeletal_muscle","HER2","ERBB2",-0.0521144767243129,0.5784916704226,0.856118349487587
"Skeletal_muscle","HER2_pY1248","ERBB2",0.00558514802401992,0.952551557633816,0.952551557633816
"Skeletal_muscle","HER3","ERBB3",-0.0635799601119087,0.4977414448982,0.856118349487587
"Skeletal_muscle","HER3_pY1289","ERBB3",-0.0851575794959855,0.363405600500443,0.856118349487587
"Skeletal_muscle","Heregulin","NRG1",0.0521439808691326,0.578276321208264,0.856118349487587
"Skeletal_muscle","N-Cadherin","CDH2",0.0263778132019028,0.778656733287626,0.856118349487587
"Skeletal_muscle","Notch1","NOTCH1",0.121291567218479,0.194632187992268,0.856118349487587
"Skeletal_muscle","P-Cadherin","CDH3",-0.0272841943308859,0.771256682062581,0.856118349487587
"Skeletal_muscle","VEGFR2","KDR",-0.0356768796424356,0.703788407694803,0.856118349487587
"Smooth_muscle","ACVRL1","ACVRL1",0.0264403889865788,0.778145194723673,0.819100204972287
"Smooth_muscle","c-Kit","KIT",0.116473883548232,0.213087858887941,0.796830082590956
"Smooth_muscle","c-Met_pY1235","MET",-0.0388434680409792,0.678886857733649,0.819100204972287
"Smooth_muscle","CD20","MS4A1",-0.0370210295306854,0.693178049239691,0.819100204972287
"Smooth_muscle","CD31","PECAM1",-0.00841261755415987,0.928583625633256,0.928583625633256
"Smooth_muscle","CD49b","ITGA2",0.100979222111861,0.280783475378344,0.796830082590956
"Smooth_muscle","Claudin-7","CLDN7",-0.0847480050807987,0.365726284462937,0.796830082590956
"Smooth_muscle","E-Cadherin","CDH1",-0.028379885017009,0.762338438202964,0.819100204972287
"Smooth_muscle","EGFR","EGFR",0.0446972357813736,0.63376895980449,0.819100204972287
"Smooth_muscle","EGFR_pY1068","EGFR",0.0740616632955867,0.429460040331947,0.796830082590956
"Smooth_muscle","EGFR_pY1173","EGFR",0.0945877406748968,0.312507252186937,0.796830082590956
"Smooth_muscle","HER2","ERBB2",-0.0904849016921276,0.334053439618338,0.796830082590956
"Smooth_muscle","HER2_pY1248","ERBB2",-0.0858555299484788,0.35947195564402,0.796830082590956
"Smooth_muscle","HER3","ERBB3",-0.139905127808464,0.134163604440664,0.796830082590956
"Smooth_muscle","HER3_pY1289","ERBB3",0.0726617004684885,0.438256545425026,0.796830082590956
"Smooth_muscle","Heregulin","NRG1",-0.0622391377964581,0.506869268781092,0.819100204972287
"Smooth_muscle","N-Cadherin","CDH2",0.0344415203870147,0.713590501115702,0.819100204972287
"Smooth_muscle","Notch1","NOTCH1",0.294862306461248,0.00131300166392293,0.0262600332784586
"Smooth_muscle","P-Cadherin","CDH3",0.0333031828846813,0.72266429785324,0.819100204972287
"Smooth_muscle","VEGFR2","KDR",0.0948872782609498,0.310970425834468,0.796830082590956
"Tgd_cells","ACVRL1","ACVRL1",-0.0676803090704795,0.470372332260531,0.922518314861528
"Tgd_cells","c-Kit","KIT",-0.106790060818402,0.253880580823881,0.725373088068232
"Tgd_cells","c-Met_pY1235","MET",-0.0538325624628169,0.566013904297444,0.922518314861528
"Tgd_cells","CD20","MS4A1",0.032752666793654,0.72706645191922,0.922518314861528
"Tgd_cells","CD31","PECAM1",-0.0779604079144622,0.405503160408785,0.922518314861528
"Tgd_cells","CD49b","ITGA2",0.154423471757726,0.0978993860776746,0.489496930388373
"Tgd_cells","Claudin-7","CLDN7",0.193970158324224,0.0369463246993051,0.463465413557088
"Tgd_cells","E-Cadherin","CDH1",0.130317498583087,0.163222223664201,0.578899514081061
"Tgd_cells","EGFR","EGFR",0.0287540463981072,0.759300048765623,0.922518314861528
"Tgd_cells","EGFR_pY1068","EGFR",-0.0150729519398643,0.872415008708741,0.922518314861528
"Tgd_cells","EGFR_pY1173","EGFR",0.000876538300071459,0.99254916805698,0.99254916805698
"Tgd_cells","HER2","ERBB2",0.028712293050382,0.759638927431331,0.922518314861528
"Tgd_cells","HER2_pY1248","ERBB2",-0.0481630017445478,0.607663274593256,0.922518314861528
"Tgd_cells","HER3","ERBB3",0.169768017476006,0.068469414623787,0.463465413557088
